date_2,avg_temp,avg_rain,avg_wetb,avg_vappr,avg_rhum,avg_wdsp,avg_wddir,avg_dewpt,avg_msl,season,day,month,year,dd
2019-06-28,25.2,0.0,14.58,15.71,87.92,12.79,123.75,13.71,1018.65,Summer,28,6,2019,25.2
2019-06-29,24.8,0.0,14.91,16.2,89.79,9.42,187.5,14.19,1015.32,Summer,29,6,2019,24.8
2019-06-30,24.75,-0.0,13.71,14.21,80.0,13.62,242.08,12.11,1016.17,Summer,30,6,2019,24.75
2019-07-01,25.2,-0.0,12.42,12.13,70.0,13.08,303.75,9.82,1023.71,Summer,1,7,2019,25.2
2019-07-02,22.35,-0.0,12.15,12.45,76.17,7.12,247.08,10.19,1028.04,Summer,2,7,2019,22.35
2019-07-03,22.950000000000003,-0.0,12.27,12.47,75.08,6.38,105.83,10.23,1029.11,Summer,3,7,2019,22.950000000000003
2019-07-04,23.6,-0.0,13.0,13.42,78.5,6.5,273.75,11.3,1026.38,Summer,4,7,2019,23.6
2019-07-05,25.349999999999998,-0.0,13.78,14.09,77.54,9.83,264.17,12.02,1021.02,Summer,5,7,2019,25.349999999999998
2019-07-06,25.0,-0.0,14.41,15.21,83.46,7.88,284.17,13.19,1016.14,Summer,6,7,2019,25.0
2019-07-07,23.45,0.01,14.76,16.29,92.75,6.58,225.83,14.29,1018.24,Summer,7,7,2019,23.45
2019-07-08,26.35,0.1,15.72,17.2,91.17,6.33,174.58,15.11,1020.28,Summer,8,7,2019,26.35
2019-07-09,27.4,-0.0,15.2,15.9,82.21,8.67,225.0,13.9,1020.78,Summer,9,7,2019,27.4
2019-07-10,24.8,0.07,15.36,16.83,90.96,10.25,215.83,14.78,1017.12,Summer,10,7,2019,24.8
2019-07-11,28.05,0.11,16.12,17.31,87.29,12.54,246.25,15.19,1012.65,Summer,11,7,2019,28.05
2019-07-12,27.099999999999998,-0.0,14.19,14.3,75.54,14.71,327.92,12.28,1020.48,Summer,12,7,2019,27.099999999999998
2019-07-13,25.049999999999997,-0.0,13.41,13.66,77.21,8.96,276.25,11.58,1025.98,Summer,13,7,2019,25.049999999999997
2019-07-14,24.4,-0.0,13.89,14.58,82.29,6.33,160.42,12.56,1024.32,Summer,14,7,2019,24.4
2019-07-15,25.549999999999997,-0.0,15.12,16.15,85.54,7.33,136.25,14.1,1021.14,Summer,15,7,2019,25.549999999999997
2019-07-16,26.700000000000003,0.01,16.1,17.07,83.96,8.42,211.67,14.97,1018.47,Summer,16,7,2019,26.700000000000003
2019-07-17,26.35,0.14,14.98,16.12,86.96,11.71,237.08,14.06,1012.02,Summer,17,7,2019,26.35
2019-07-18,26.4,-0.0,13.76,13.93,76.46,11.17,245.83,11.86,1010.83,Summer,18,7,2019,26.4
2019-07-19,25.9,0.28,15.66,17.25,92.12,14.67,196.25,15.13,1002.92,Summer,19,7,2019,25.9
2019-07-20,25.55,-0.0,13.93,14.11,76.54,12.88,260.83,12.07,1008.97,Summer,20,7,2019,25.55
2019-07-21,24.650000000000002,0.05,15.61,17.38,94.46,15.0,200.83,15.25,1014.86,Summer,21,7,2019,24.650000000000002
2019-07-22,25.8,0.02,16.25,18.1,94.92,13.42,198.33,15.92,1017.07,Summer,22,7,2019,25.8
2019-07-23,26.65,0.0,15.93,17.5,91.71,10.62,155.42,15.39,1013.55,Summer,23,7,2019,26.65
2019-07-24,26.1,0.01,16.03,17.67,92.17,10.46,155.83,15.53,1008.49,Summer,24,7,2019,26.1
2019-07-25,26.8,0.18,16.68,18.51,93.62,19.04,149.58,16.27,1002.62,Summer,25,7,2019,26.8
2019-07-26,24.950000000000003,0.05,14.78,15.7,85.04,13.79,211.67,13.68,1007.4,Summer,26,7,2019,24.950000000000003
2019-07-27,24.75,-0.0,13.12,13.42,77.96,8.38,302.92,11.32,1011.37,Summer,27,7,2019,24.75
2019-07-28,23.9,-0.0,13.1,13.63,80.46,8.83,305.83,11.56,1010.08,Summer,28,7,2019,23.9
2019-07-29,26.15,0.32,13.53,14.34,84.71,7.38,187.92,12.29,1006.76,Summer,29,7,2019,26.15
2019-07-30,24.75,-0.0,13.65,13.88,77.0,16.42,320.42,11.81,1009.21,Summer,30,7,2019,24.75
2019-07-31,25.1,-0.0,13.37,13.72,77.92,8.12,312.5,11.62,1015.56,Summer,31,7,2019,25.1
2019-08-01,24.549999999999997,-0.0,14.05,14.88,83.33,6.75,245.42,12.81,1019.79,Summer,1,8,2019,24.549999999999997
2019-08-02,24.9,0.0,14.9,16.24,89.88,5.75,230.0,14.2,1019.25,Summer,2,8,2019,24.9
2019-08-03,24.950000000000003,0.25,15.88,17.4,91.29,11.08,160.42,15.32,1013.98,Summer,3,8,2019,24.950000000000003
2019-08-04,24.95,0.22,15.34,16.75,90.5,11.17,190.42,14.69,1008.52,Summer,4,8,2019,24.95
2019-08-05,24.7,0.02,14.33,15.14,83.96,16.12,228.33,13.16,1006.25,Summer,5,8,2019,24.7
2019-08-06,27.299999999999997,0.02,14.76,15.0,77.54,16.0,245.42,13.01,1003.59,Summer,6,8,2019,27.299999999999997
2019-08-07,27.2,0.02,14.37,14.77,79.12,7.62,267.5,12.78,1006.3,Summer,7,8,2019,27.2
2019-08-08,25.450000000000003,1.42,14.88,15.95,86.75,10.67,180.0,13.93,1004.26,Summer,8,8,2019,25.450000000000003
2019-08-09,25.8,0.89,16.36,18.28,95.12,19.38,182.92,16.06,986.47,Summer,9,8,2019,25.8
2019-08-10,25.5,0.1,14.43,15.02,81.62,20.12,251.25,12.99,998.75,Summer,10,8,2019,25.5
2019-08-11,22.05,0.02,12.68,13.15,78.62,11.83,313.33,10.91,1011.85,Summer,11,8,2019,22.05
2019-08-12,22.6,0.07,11.46,11.83,75.5,9.38,276.67,9.41,1016.96,Summer,12,8,2019,22.6
2019-08-13,21.95,0.09,13.26,14.54,89.0,7.17,195.0,12.48,1016.34,Summer,13,8,2019,21.95
2019-08-14,28.85,0.04,15.57,16.61,86.12,12.75,244.58,14.55,1007.82,Summer,14,8,2019,28.85
2019-08-15,27.549999999999997,0.01,14.65,15.26,81.5,12.25,248.33,13.28,1014.1,Summer,15,8,2019,27.549999999999997
2019-08-16,26.6,0.47,15.23,16.51,88.83,18.38,215.0,14.45,1002.15,Summer,16,8,2019,26.6
2019-08-17,23.4,0.08,12.83,13.48,81.46,14.92,235.0,11.39,1001.72,Summer,17,8,2019,23.4
2019-08-18,24.349999999999998,0.0,12.43,12.66,76.5,15.17,257.08,10.45,1003.79,Summer,18,8,2019,24.349999999999998
2019-08-19,23.099999999999998,0.01,11.75,11.91,74.29,11.17,277.5,9.52,1014.8,Summer,19,8,2019,23.099999999999998
2019-08-20,22.7,0.07,12.62,13.64,85.04,9.58,229.58,11.5,1022.56,Summer,20,8,2019,22.7
2019-08-21,22.5,0.01,14.02,15.4,91.21,17.29,215.42,13.41,1022.0,Summer,21,8,2019,22.5
2019-08-22,24.5,-0.0,15.25,16.9,93.92,12.17,220.42,14.84,1021.26,Summer,22,8,2019,24.5
2019-08-23,24.700000000000003,-0.0,15.01,16.51,92.12,9.42,169.17,14.49,1020.53,Summer,23,8,2019,24.700000000000003
2019-08-24,27.299999999999997,-0.0,16.25,17.76,90.5,7.88,162.5,15.64,1014.46,Summer,24,8,2019,27.299999999999997
2019-08-25,26.15,-0.0,14.29,14.76,79.79,10.67,299.58,12.75,1018.18,Summer,25,8,2019,26.15
2019-08-26,23.05,-0.0,13.29,14.19,84.83,8.25,258.75,12.17,1018.53,Summer,26,8,2019,23.05
2019-08-27,23.35,0.18,14.62,16.08,92.04,12.96,197.5,14.09,1013.32,Summer,27,8,2019,23.35
2019-08-28,23.05,-0.0,12.58,13.25,81.29,11.21,253.33,11.12,1013.25,Summer,28,8,2019,23.05
2019-08-29,23.799999999999997,-0.0,14.26,15.2,85.25,17.5,222.92,13.18,1015.65,Summer,29,8,2019,23.799999999999997
2019-08-30,25.799999999999997,-0.0,15.3,16.51,88.25,21.88,212.5,14.5,1013.39,Summer,30,8,2019,25.799999999999997
2019-08-31,23.650000000000002,0.22,12.32,12.5,75.0,17.42,276.67,10.1,1011.35,Summer,31,8,2019,23.650000000000002
2019-09-01,21.849999999999998,0.0,11.24,11.62,75.62,10.62,279.17,9.16,1021.2,Autumn,1,9,2019,21.849999999999998
2019-09-02,24.299999999999997,-0.0,12.9,13.52,81.17,11.58,250.0,11.42,1023.22,Autumn,2,9,2019,24.299999999999997
2019-09-03,24.200000000000003,0.1,14.88,16.46,93.21,13.25,227.08,14.41,1020.23,Autumn,3,9,2019,24.200000000000003
2019-09-04,21.85,0.02,11.06,11.25,72.62,17.5,297.5,8.64,1021.13,Autumn,4,9,2019,21.85
2019-09-05,21.5,-0.0,10.85,11.22,73.88,10.58,283.33,8.61,1030.28,Autumn,5,9,2019,21.5
2019-09-06,23.5,-0.0,12.31,12.44,74.46,14.67,286.25,10.12,1023.95,Autumn,6,9,2019,23.5
2019-09-07,21.95,-0.0,11.35,11.49,72.83,7.62,306.67,9.01,1027.88,Autumn,7,9,2019,21.95
2019-09-08,19.95,0.02,11.75,13.03,87.67,8.42,261.67,10.82,1023.11,Autumn,8,9,2019,19.95
2019-09-09,21.75,0.01,11.39,11.72,75.42,16.79,312.08,9.23,1014.34,Autumn,9,9,2019,21.75
2019-09-10,20.849999999999998,-0.0,11.56,12.61,83.25,11.71,266.25,10.21,1021.07,Autumn,10,9,2019,20.849999999999998
2019-09-11,27.099999999999998,-0.0,14.75,15.0,77.88,12.17,257.92,12.94,1019.32,Autumn,11,9,2019,27.099999999999998
2019-09-12,25.5,0.01,14.21,15.35,86.5,14.58,264.17,13.17,1025.63,Autumn,12,9,2019,25.5
2019-09-13,21.0,-0.0,10.75,11.42,78.21,5.79,264.17,8.91,1036.38,Autumn,13,9,2019,21.0
2019-09-14,21.049999999999997,0.0,11.54,12.8,87.0,7.38,273.33,10.55,1031.5,Autumn,14,9,2019,21.049999999999997
2019-09-15,24.35,-0.0,14.35,15.7,90.0,7.75,232.5,13.68,1025.58,Autumn,15,9,2019,24.35
2019-09-16,25.35,0.01,15.2,16.67,91.5,5.62,194.58,14.63,1023.76,Autumn,16,9,2019,25.35
2019-09-17,20.65,-0.0,11.28,11.84,78.08,6.67,76.67,9.4,1027.75,Autumn,17,9,2019,20.65
2019-09-18,21.55,-0.0,11.95,12.99,84.08,6.21,104.17,10.75,1029.98,Autumn,18,9,2019,21.55
2019-09-19,22.4,0.01,13.23,14.48,88.75,6.75,150.42,12.42,1029.63,Autumn,19,9,2019,22.4
2019-09-20,24.4,-0.0,14.08,14.59,80.38,14.88,116.67,12.59,1018.11,Autumn,20,9,2019,24.4
2019-09-21,24.4,0.51,15.21,16.41,88.21,16.25,130.42,14.37,1001.81,Autumn,21,9,2019,24.4
2019-09-22,23.55,0.1,13.8,14.65,84.21,10.21,270.83,12.57,1000.44,Autumn,22,9,2019,23.55
2019-09-23,23.35,0.39,14.83,16.4,92.12,16.54,187.5,14.3,999.92,Autumn,23,9,2019,23.35
2019-09-24,24.25,0.18,14.63,16.02,91.29,16.25,226.25,14.04,995.22,Autumn,24,9,2019,24.25
2019-09-25,23.75,0.06,14.39,15.77,90.46,12.38,246.67,13.73,998.93,Autumn,25,9,2019,23.75
2019-09-26,22.15,0.05,12.62,13.39,82.71,18.12,237.92,11.29,997.85,Autumn,26,9,2019,22.15
2019-09-27,22.8,0.1,12.36,12.85,79.33,16.38,258.33,10.64,1000.81,Autumn,27,9,2019,22.8
2019-09-28,22.049999999999997,0.89,13.07,14.29,88.46,14.42,200.0,12.2,1002.12,Autumn,28,9,2019,22.049999999999997
2019-09-29,22.25,0.04,12.43,13.16,81.79,17.83,302.92,10.98,1000.65,Autumn,29,9,2019,22.25
2019-09-30,22.0,0.76,12.92,14.52,92.42,12.04,181.25,12.4,1002.31,Autumn,30,9,2019,22.0
2019-10-01,19.65,0.42,11.46,12.5,82.5,14.46,296.67,9.97,1002.47,Autumn,1,10,2019,19.65
2019-10-02,16.150000000000002,-0.0,7.69,8.68,71.04,7.79,235.0,4.92,1020.64,Autumn,2,10,2019,16.150000000000002
2019-10-03,21.8,0.19,12.2,12.96,81.04,21.0,192.92,10.63,1006.8,Autumn,3,10,2019,21.8
2019-10-04,22.8,-0.0,11.55,11.71,73.29,16.71,275.0,9.28,1006.68,Autumn,4,10,2019,22.8
2019-10-05,21.55,0.58,13.61,15.13,92.62,11.58,213.75,13.1,1009.11,Autumn,5,10,2019,21.55
2019-10-06,20.0,0.33,10.83,11.74,81.33,12.25,248.33,9.3,1014.68,Autumn,6,10,2019,20.0
2019-10-07,22.3,0.31,13.19,14.33,87.88,15.83,223.33,12.28,1007.94,Autumn,7,10,2019,22.3
2019-10-08,19.8,0.11,10.43,11.23,78.96,15.42,249.17,8.65,1004.95,Autumn,8,10,2019,19.8
2019-10-09,18.65,0.0,9.22,10.15,76.29,14.08,260.83,7.16,1005.85,Autumn,9,10,2019,18.65
2019-10-10,20.15,0.14,11.95,13.21,87.54,18.0,235.0,11.0,1006.87,Autumn,10,10,2019,20.15
2019-10-11,19.6,0.26,11.09,12.25,85.25,12.21,240.42,9.93,1002.5,Autumn,11,10,2019,19.6
2019-10-12,19.2,-0.0,10.66,11.9,85.21,8.42,214.58,9.5,1004.15,Autumn,12,10,2019,19.2
2019-10-13,18.7,0.38,10.0,11.18,83.21,6.79,179.17,8.6,1001.72,Autumn,13,10,2019,18.7
2019-10-14,19.75,1.65,12.42,13.77,90.25,13.21,153.33,11.7,1000.65,Autumn,14,10,2019,19.75
2019-10-15,18.5,0.16,10.94,12.41,88.46,14.58,236.25,10.05,999.1,Autumn,15,10,2019,18.5
2019-10-16,17.95,0.01,9.16,10.11,76.62,14.54,242.92,7.12,1000.6,Autumn,16,10,2019,17.95
2019-10-17,17.15,0.55,9.55,10.77,81.88,17.88,214.58,8.06,996.02,Autumn,17,10,2019,17.15
2019-10-18,17.2,0.09,9.3,10.52,81.21,16.38,260.83,7.7,993.57,Autumn,18,10,2019,17.2
2019-10-19,16.5,0.02,8.89,10.42,83.88,11.25,324.58,7.56,1003.58,Autumn,19,10,2019,16.5
2019-10-20,15.8,-0.0,7.64,8.97,75.42,13.67,331.67,5.33,1016.75,Autumn,20,10,2019,15.8
2019-10-21,15.45,-0.0,6.94,8.68,77.08,7.92,301.25,4.84,1024.06,Autumn,21,10,2019,15.45
2019-10-22,15.15,-0.0,8.5,9.79,77.62,10.0,238.75,6.55,1020.92,Autumn,22,10,2019,15.15
2019-10-23,19.0,0.2,11.24,12.42,86.17,19.5,199.58,10.15,1007.94,Autumn,23,10,2019,19.0
2019-10-24,16.7,0.04,9.13,10.82,87.21,7.42,267.92,8.09,1004.93,Autumn,24,10,2019,16.7
2019-10-25,13.049999999999999,0.83,7.32,9.7,90.21,7.46,195.0,6.54,1005.98,Autumn,25,10,2019,13.049999999999999
2019-10-26,11.75,0.35,5.35,7.85,79.96,10.0,219.58,3.43,1011.42,Autumn,26,10,2019,11.75
2019-10-27,12.45,-0.0,4.75,7.38,77.38,5.75,247.5,2.58,1025.49,Autumn,27,10,2019,12.45
2019-10-28,11.95,-0.0,5.53,7.67,74.58,11.42,43.33,3.13,1024.04,Autumn,28,10,2019,11.95
2019-10-29,14.7,-0.0,7.61,8.9,74.0,17.5,74.58,5.24,1021.07,Autumn,29,10,2019,14.7
2019-10-30,16.8,0.67,10.21,11.82,89.79,18.83,96.25,9.41,1016.68,Autumn,30,10,2019,16.8
2019-10-31,18.8,0.68,11.96,13.83,97.04,11.38,130.0,11.77,1011.67,Autumn,31,10,2019,18.8
2019-11-01,18.05,0.2,12.19,13.95,95.17,16.12,225.42,11.85,991.0,Autumn,1,11,2019,18.05
2019-11-02,15.7,0.26,8.98,10.65,86.25,16.88,274.58,7.84,977.19,Autumn,2,11,2019,15.7
2019-11-03,15.8,0.12,9.35,10.98,86.83,13.46,267.92,8.27,982.1,Autumn,3,11,2019,15.8
2019-11-04,13.2,0.15,7.75,9.81,87.0,12.75,284.58,6.69,984.24,Autumn,4,11,2019,13.2
2019-11-05,15.149999999999999,-0.0,8.0,9.4,78.04,15.0,330.42,6.07,1006.52,Autumn,5,11,2019,15.149999999999999
2019-11-06,12.299999999999999,0.29,6.66,9.02,85.29,11.5,270.42,5.4,1002.04,Autumn,6,11,2019,12.299999999999999
2019-11-07,10.5,0.01,5.39,8.0,81.5,15.79,309.17,3.73,995.78,Autumn,7,11,2019,10.5
2019-11-08,12.649999999999999,-0.0,6.1,8.25,79.21,9.83,277.92,4.2,1011.68,Autumn,8,11,2019,12.649999999999999
2019-11-09,12.649999999999999,0.21,6.81,8.81,80.75,20.83,280.42,5.08,1006.26,Autumn,9,11,2019,12.649999999999999
2019-11-10,11.8,0.16,6.15,8.56,82.54,14.92,235.0,4.62,1012.24,Autumn,10,11,2019,11.8
2019-11-11,10.149999999999999,0.1,4.88,7.53,78.42,17.88,283.33,2.9,1008.03,Autumn,11,11,2019,10.149999999999999
2019-11-12,11.05,0.01,4.66,7.3,76.71,16.0,295.83,2.46,1007.17,Autumn,12,11,2019,11.05
2019-11-13,9.549999999999999,0.5,4.38,7.61,84.92,13.17,271.25,3.05,995.2,Autumn,13,11,2019,9.549999999999999
2019-11-14,8.65,0.07,3.96,6.88,75.88,20.42,305.0,1.61,1004.2,Autumn,14,11,2019,8.65
2019-11-15,9.4,-0.0,3.65,6.71,75.5,17.58,341.25,1.29,1014.81,Autumn,15,11,2019,9.4
2019-11-16,8.55,-0.0,3.7,6.85,77.62,9.67,279.58,1.52,1010.84,Autumn,16,11,2019,8.55
2019-11-17,10.2,-0.0,5.05,7.63,78.5,11.71,313.33,3.08,1015.61,Autumn,17,11,2019,10.2
2019-11-18,11.35,-0.0,5.31,8.19,84.42,9.96,277.5,3.97,1017.17,Autumn,18,11,2019,11.35
2019-11-19,14.25,0.2,8.32,9.91,82.42,16.54,179.17,6.83,1006.58,Autumn,19,11,2019,14.25
2019-11-20,14.5,0.72,8.55,10.45,88.0,17.17,157.92,7.59,998.03,Autumn,20,11,2019,14.5
2019-11-21,13.55,0.6,7.89,9.96,87.83,9.25,109.58,6.9,993.55,Autumn,21,11,2019,13.55
2019-11-22,10.9,0.32,5.87,8.81,91.0,8.33,112.92,5.14,988.6,Autumn,22,11,2019,10.9
2019-11-23,11.5,0.02,6.54,9.15,89.21,14.46,336.25,5.65,996.35,Autumn,23,11,2019,11.5
2019-11-24,14.25,0.35,8.13,10.38,90.96,11.42,192.08,7.42,997.9,Autumn,24,11,2019,14.25
2019-11-25,15.5,0.03,10.01,12.0,94.79,8.67,201.25,9.62,994.91,Autumn,25,11,2019,15.5
2019-11-26,15.9,0.75,9.56,11.5,92.67,23.5,161.25,9.0,978.26,Autumn,26,11,2019,15.9
2019-11-27,13.65,0.02,7.93,10.23,91.54,11.08,285.83,7.25,984.79,Autumn,27,11,2019,13.65
2019-11-28,13.95,0.02,8.13,10.37,91.88,6.42,273.75,7.5,999.13,Autumn,28,11,2019,13.95
2019-11-29,12.899999999999999,-0.0,7.14,9.05,81.33,10.33,83.33,5.51,1013.64,Autumn,29,11,2019,12.899999999999999
2019-11-30,14.55,0.01,8.58,10.25,84.38,16.92,88.75,7.31,1013.95,Autumn,30,11,2019,14.55
2019-12-01,9.3,-0.0,4.32,7.48,83.12,9.17,230.0,2.8,1028.16,Winter,1,12,2019,9.3
2019-12-02,7.8500000000000005,0.0,3.17,7.01,85.83,4.96,305.42,1.87,1033.4,Winter,2,12,2019,7.8500000000000005
2019-12-03,12.2,-0.0,6.43,8.38,78.0,11.71,216.25,4.43,1024.15,Winter,3,12,2019,12.2
2019-12-04,13.65,-0.0,7.63,9.32,80.21,13.25,238.75,5.9,1017.67,Winter,4,12,2019,13.65
2019-12-05,15.200000000000001,0.04,9.12,11.06,89.83,16.71,232.5,8.3,1014.63,Winter,5,12,2019,15.200000000000001
2019-12-06,15.35,0.07,9.13,10.51,81.75,15.96,262.5,7.55,1006.85,Winter,6,12,2019,15.35
2019-12-07,16.3,0.24,9.04,11.05,91.04,16.46,231.67,8.33,1008.58,Winter,7,12,2019,16.3
2019-12-08,13.9,0.18,6.35,8.15,74.58,23.58,265.0,4.0,998.69,Winter,8,12,2019,13.9
2019-12-09,13.85,0.03,7.15,8.69,75.5,20.54,267.92,4.9,1017.4,Winter,9,12,2019,13.85
2019-12-10,15.100000000000001,0.42,8.38,10.58,88.29,24.46,231.25,7.37,1004.42,Winter,10,12,2019,15.100000000000001
2019-12-11,9.2,0.02,3.84,7.14,81.62,13.79,255.83,2.13,1003.52,Winter,11,12,2019,9.2
2019-12-12,12.95,0.4,7.68,9.71,85.58,17.0,256.25,6.43,984.42,Winter,12,12,2019,12.95
2019-12-13,10.3,0.15,4.52,7.39,79.58,17.62,278.75,2.6,984.89,Winter,13,12,2019,10.3
2019-12-14,8.35,0.22,3.3,6.67,78.62,14.33,231.67,1.16,987.57,Winter,14,12,2019,8.35
2019-12-15,9.700000000000001,0.23,4.17,7.1,77.46,18.21,237.08,2.03,987.95,Winter,15,12,2019,9.700000000000001
2019-12-16,6.6499999999999995,-0.0,3.05,6.81,83.25,6.17,295.0,1.51,996.75,Winter,16,12,2019,6.6499999999999995
2019-12-17,8.05,0.01,2.98,6.82,84.5,5.29,287.92,1.5,999.8,Winter,17,12,2019,8.05
2019-12-18,15.8,0.58,8.92,10.62,85.88,29.71,161.67,7.69,988.98,Winter,18,12,2019,15.8
2019-12-19,13.5,0.82,8.29,10.48,91.58,12.5,187.92,7.64,983.69,Winter,19,12,2019,13.5
2019-12-20,9.9,0.17,5.37,8.7,94.0,6.17,273.75,4.89,978.25,Winter,20,12,2019,9.9
2019-12-21,8.85,0.12,5.3,8.63,93.92,6.79,227.08,4.82,973.76,Winter,21,12,2019,8.85
2019-12-22,12.15,0.01,6.17,8.66,85.21,11.29,260.42,4.9,987.35,Winter,22,12,2019,12.15
2019-12-23,11.6,0.1,6.31,8.75,85.12,10.12,220.42,5.04,1006.07,Winter,23,12,2019,11.6
2019-12-24,12.5,0.25,7.03,9.24,84.96,14.38,270.83,5.73,1008.93,Winter,24,12,2019,12.5
2019-12-25,11.1,-0.0,5.6,8.3,83.96,13.75,187.92,4.2,1019.74,Winter,25,12,2019,11.1
2019-12-26,16.7,0.49,9.93,11.76,91.75,16.42,217.5,9.31,1010.3,Winter,26,12,2019,16.7
2019-12-27,16.65,0.02,10.31,12.26,95.21,13.75,201.25,9.98,1023.95,Winter,27,12,2019,16.65
2019-12-28,15.6,0.01,9.58,11.38,90.5,15.92,176.67,8.85,1028.33,Winter,28,12,2019,15.6
2019-12-29,14.950000000000001,0.02,9.45,11.41,92.75,17.62,181.67,8.9,1026.53,Winter,29,12,2019,14.950000000000001
2019-12-30,14.850000000000001,0.0,9.4,11.5,94.58,9.75,180.0,9.03,1026.14,Winter,30,12,2019,14.850000000000001
2019-12-31,13.1,0.01,7.99,10.12,89.0,8.33,83.75,7.11,1028.64,Winter,31,12,2019,13.1
2020-01-01,13.3,-0.0,7.39,9.38,83.33,9.88,134.58,5.95,1025.51,Winter,1,1,2020,13.3
2020-01-02,15.75,0.19,9.64,11.62,93.54,21.25,210.83,9.16,1011.32,Winter,2,1,2020,15.75
2020-01-03,11.65,-0.0,5.55,7.87,77.92,12.88,290.42,3.53,1026.94,Winter,3,1,2020,11.65
2020-01-04,12.25,0.02,6.86,9.28,87.67,10.38,239.58,5.83,1034.35,Winter,4,1,2020,12.25
2020-01-05,13.85,0.1,8.62,10.7,91.5,19.38,209.17,7.96,1027.62,Winter,5,1,2020,13.85
2020-01-06,14.600000000000001,0.29,8.46,10.17,84.71,20.71,225.0,7.15,1014.43,Winter,6,1,2020,14.600000000000001
2020-01-07,17.2,0.1,10.37,12.16,92.54,20.21,217.08,9.81,1014.0,Winter,7,1,2020,17.2
2020-01-08,13.3,0.45,7.18,9.24,84.12,10.08,192.92,5.83,1017.44,Winter,8,1,2020,13.3
2020-01-09,11.200000000000001,0.15,3.74,7.58,89.46,13.12,235.42,2.84,1006.65,Winter,9,1,2020,11.200000000000001
2020-01-10,12.45,0.01,6.48,8.72,80.79,18.46,232.92,4.76,1021.67,Winter,10,1,2020,12.45
2020-01-11,15.3,0.2,9.63,11.7,94.83,23.29,217.08,9.25,1013.63,Winter,11,1,2020,15.3
2020-01-12,11.95,0.16,6.15,8.72,85.96,9.75,243.33,4.94,1015.43,Winter,12,1,2020,11.95
2020-01-13,12.5,0.37,6.78,8.77,79.92,28.83,210.83,4.93,993.6,Winter,13,1,2020,12.5
2020-01-14,9.8,0.43,4.98,7.89,83.71,14.0,243.33,3.51,987.19,Winter,14,1,2020,9.8
2020-01-15,12.149999999999999,0.03,5.55,7.85,76.88,16.96,227.08,3.4,1001.07,Winter,15,1,2020,12.149999999999999
2020-01-16,13.65,0.41,8.05,9.96,85.5,22.42,200.42,6.85,999.26,Winter,16,1,2020,13.65
2020-01-17,8.65,0.0,3.92,7.2,81.79,10.25,286.67,2.24,1012.8,Winter,17,1,2020,8.65
2020-01-18,9.3,0.0,3.42,7.0,83.0,6.25,143.75,1.84,1029.76,Winter,18,1,2020,9.3
2020-01-19,9.100000000000001,0.0,3.2,7.03,85.29,6.08,285.83,1.86,1045.12,Winter,19,1,2020,9.100000000000001
2020-01-20,10.1,0.01,4.61,7.82,86.29,4.79,266.67,3.4,1047.47,Winter,20,1,2020,10.1
2020-01-21,10.35,-0.0,5.42,8.42,88.33,3.04,297.92,4.44,1043.08,Winter,21,1,2020,10.35
2020-01-22,14.600000000000001,0.0,8.0,10.3,92.25,3.79,218.33,7.41,1038.78,Winter,22,1,2020,14.600000000000001
2020-01-23,11.65,0.01,7.11,9.87,95.42,3.96,150.83,6.76,1031.78,Winter,23,1,2020,11.65
2020-01-24,10.6,0.0,5.95,8.87,90.79,5.29,266.25,5.22,1023.6,Winter,24,1,2020,10.6
2020-01-25,12.75,0.05,7.45,9.71,88.96,13.67,194.58,6.54,1012.82,Winter,25,1,2020,12.75
2020-01-26,12.75,0.3,6.59,8.83,82.5,15.25,227.08,4.95,1002.59,Winter,26,1,2020,12.75
2020-01-27,7.9,0.19,3.38,7.07,84.58,12.75,242.08,1.98,994.18,Winter,27,1,2020,7.9
2020-01-28,7.5,0.03,2.54,6.38,79.79,14.67,270.83,0.6,998.58,Winter,28,1,2020,7.5
2020-01-29,11.75,-0.0,6.18,8.55,81.79,12.58,232.92,4.6,1007.75,Winter,29,1,2020,11.75
2020-01-30,16.8,0.05,9.51,11.5,93.38,11.46,215.42,9.0,1001.27,Winter,30,1,2020,16.8
2020-01-31,15.5,0.12,9.75,11.71,93.46,21.42,224.17,9.24,999.68,Winter,31,1,2020,15.5
2020-02-01,13.9,0.17,6.52,8.25,74.88,15.79,236.25,4.18,1003.18,Winter,1,2,2020,13.9
2020-02-02,14.5,0.27,8.6,10.46,87.83,18.04,211.67,7.6,1003.15,Winter,2,2,2020,14.5
2020-02-03,10.95,-0.0,5.24,7.62,76.46,11.67,270.83,3.02,1015.79,Winter,3,2,2020,10.95
2020-02-04,11.5,0.0,5.03,7.27,72.75,13.5,309.17,2.39,1030.79,Winter,4,2,2020,11.5
2020-02-05,11.5,-0.0,5.65,8.23,82.62,7.67,228.33,4.11,1035.53,Winter,5,2,2020,11.5
2020-02-06,13.45,-0.0,6.57,8.27,74.58,15.04,147.92,4.2,1025.95,Winter,6,2,2020,13.45
2020-02-07,12.8,0.15,7.68,9.62,83.96,23.17,172.08,6.28,1006.95,Winter,7,2,2020,12.8
2020-02-08,13.15,0.61,7.08,9.32,84.5,25.88,214.58,5.74,1003.57,Winter,8,2,2020,13.15
2020-02-09,14.7,0.39,8.66,10.31,83.25,30.92,242.5,7.16,985.73,Winter,9,2,2020,14.7
